2.3000002	2.3000002	0.39999998	2.3000002	1.0
0.9200001	5.1600003	0.97999996	5.1600003	0.39999998
0.36800003	11.452002	2.256	11.452002	0.92
0.9096001	25.294403	0.9024	25.294403	2.064
2.1011202	10.117761	2.08528	55.74769	0.8255999
0.840448	22.359074	4.687616	122.74492	1.83232
1.9489857	49.289963	10.412755	270.13885	4.047104
4.3877687	108.53792	4.1651015	594.4055	1.6188414
1.7551074	43.41516	1.6660404	1307.7921	3.5678513
3.9612362	95.61336	3.765289	2877.2427	7.8556733
8.81472	210.44939	8.383636	1150.897	17.288881
19.492386	84.17975	3.3534546	2532.0732	6.9155517
7.796954	185.29544	1.3413818	5570.661	15.216776
3.1187816	74.11817	3.0510402	12255.555	33.479465
1.2475126	163.15997	6.8122883	26962.32	13.391785
0.49900502	359.05194	15.087035	59317.203	29.462952
0.19960201	143.62077	6.034814	130497.95	64.81952
0.5391244	316.06573	2.4139254	287095.6	25.927807
1.2860738	126.426285	5.410636	631610.4	57.041588
2.9293623	278.23785	12.003399	1389543.0	125.4919
1.1717448	612.22327	4.801359	555817.2	276.08258
0.4686979	1346.9912	1.9205437	1222798.0	110.43303
1.1311355	538.79645	4.3251963	489119.2	242.95284
2.588498	215.51855	9.615432	195647.66	534.4964
5.794696	474.24084	21.253952	78259.055	213.79855
12.848331	189.69632	46.858696	172170.03	470.35687
28.36633	417.43192	103.18913	378774.2	1034.7853
11.346531	918.4502	227.11609	833303.3	413.91406
25.06237	367.38007	90.846436	333321.3	910.61096
55.237217	808.3362	199.96216	733307.0	2003.3442
22.094887	323.33444	440.01678	1613275.5	4407.3574
48.70875	711.4358	968.1369	645310.2	1762.9429
107.259254	1565.2588	2130.0012	258124.06	3878.4746
236.07037	626.10345	852.0005	567873.0	8532.644
94.42815	250.44138	340.80017	1249320.8	3413.0574
207.84192	100.176544	749.8604	2748506.0	7508.7266
457.35223	40.070614	299.94415	1099402.4	16519.2
1006.2749	88.255356	119.97766	2418685.5	6607.6787
2213.9048	35.30214	264.05087	5321108.0	14536.894
4870.6904	77.76471	581.01196	2128443.0	31981.166
1948.2761	31.10588	1278.3263	851377.1	70358.57
4286.3076	12.442352	2812.418	340550.84	28143.428
9429.977	27.473175	1124.9672	749212.0	61915.543
20746.049	60.540985	2475.0278	1648266.5	136214.19
45641.406	133.29016	5445.161	3626186.5	54485.67
