3.44620896E8	1.1177193E7	1.4961916E7	3.44620896E8	3.25274912E8	2.27566292E15	1.0752887E7
7.5816602E8	2.4589824E7	5984766.0	7.5816602E8	7.156048E8	5.0064587E15	2.3656354E7
1.66796518E9	5.4097616E7	2393906.2	1.66796518E9	1.57433062E9	1.10142085E16	5.204398E7
3.66952346E9	1.19014752E8	5266594.0	3.66952346E9	3.46352742E9	2.42312606E16	1.14496752E8
1.46780928E9	4.7605896E7	1.1586507E7	1.46780928E9	1.38541094E9	2.42312606E16	4.57987E7
5.8712365E8	1.04732976E8	2.5490316E7	5.8712365E8	5.5416429E8	2.42312584E16	1.00757144E8
2.3484944E8	2.30412544E8	5.6078696E7	2.3484944E8	2.21665728E8	2.42312584E16	2.21665728E8
5.16668768E8	5.06907616E8	2.2431476E7	5.16668768E8	4.87664576E8	5.3308769E16	4.87664576E8
1.13667136E9	2.0276304E8	4.9349248E7	1.13667136E9	1.07286214E9	1.17279288E17	1.95065808E8
2.50067712E9	8.1105208E7	1.08568352E8	2.50067712E9	2.3602967E9	2.58014422E17	7.802632E7
5.5014897E9	1.78431456E8	2.38850368E8	5.5014897E9	5.1926528E9	5.67631777E17	1.71657904E8
1.21032776E10	3.92549216E8	5.25470816E8	1.21032776E10	1.14238362E10	1.24878999E18	3.77647424E8
2.66272113E10	8.6360832E8	1.15603584E9	2.66272113E10	2.51324396E10	2.74733788E18	8.3082438E8
5.8579866E10	1.8999383E9	2.54327885E9	5.8579866E10	5.5291372E10	6.0441435E18	1.82781363E9
1.28875708E11	7.599753E8	5.5952138E9	1.28875708E11	1.21641017E11	1.3297116E19	7.3112531E8
2.83526562E11	1.67194573E9	1.23094712E10	2.83526562E11	2.67610227E11	2.9253657E19	1.60847578E9
6.2375841E11	3.6782807E9	4.9237883E9	6.2375841E11	5.8874252E11	6.4358044E19	3.53864678E9
1.37226853E12	8.0922179E9	1.08323348E10	1.37226853E12	1.29523358E12	1.415877E20	7.7850235E9
5.48907385E11	1.7802879E10	2.38311383E10	5.48907385E11	5.18093373E11	1.415877E20	1.71270513E10
2.19562934E11	7.121151E9	9.5324549E9	2.19562934E11	2.07237366E11	1.415877E20	6.8508201E9
8.782517E10	2.84846029E9	2.09714012E10	8.782517E10	8.289493E10	1.415877E20	2.74032794E9
1.93215382E11	6.2666127E9	4.6137082E10	1.93215382E11	1.82368862E11	3.1149298E20	6.0287212E9
7.7286146E10	1.37865482E10	1.01501583E11	7.7286146E10	7.294754E10	3.1149298E20	1.3263188E10
1.70029515E11	5.5146189E9	2.233035E11	1.70029515E11	1.6048459E11	6.8528454E20	5.3052754E9
6.8011803E10	1.21321615E10	4.91267686E11	6.8011803E10	6.4193831E10	6.8528454E20	1.16716052E10
1.49625962E11	2.66907566E10	1.08078891E12	1.49625962E11	1.41226443E11	1.507626E21	2.56775332E10
3.29177104E11	1.06763018E10	2.37773573E12	3.29177104E11	3.10698181E11	3.316777E21	1.02710118E10
7.2418964E11	2.34878648E10	5.2310185E12	7.2418964E11	6.8353596E11	7.29691E21	2.25962271E10
2.89675837E11	9.3951457E9	1.15082411E13	2.89675837E11	2.73414373E11	7.29691E21	9.0384906E9
6.3728688E11	2.06693212E10	2.53181318E13	6.3728688E11	6.0151162E11	1.6053201E22	1.98846771E10
1.40203118E12	8.2677279E9	5.5699892E13	1.40203118E12	1.32332572E12	3.5317046E22	7.9538714E9
3.08446862E12	1.81890007E10	1.22539762E14	3.08446862E12	2.91131674E12	7.76975E22	1.74985175E10
6.7858313E12	4.0015802E10	2.6958748E14	6.7858313E12	6.4048962E12	1.709345E23	3.8496739E10
