0.9	2.0	0.9	0.9	1.0
0.81	3.8000002	0.81	0.81	0.9
0.729	7.0400004	0.729	0.729	0.80999994
0.6561	6.3360004	0.6561	0.6561	0.7289999
0.59049	5.7024	1.38098	1.38098	0.6560999
0.531441	5.13216	1.242882	2.685764	1.3121998
0.47829688	4.618944	1.1185938	2.4171877	1.1809798
1.0609343	4.1570497	1.0067344	2.175469	1.0628818
0.9548409	3.7413447	0.90606093	1.957922	0.95659363
1.9187136	3.3672101	0.81545484	1.7621298	0.86093426
1.7268422	3.0304892	0.73390937	3.3718338	1.635775
1.554158	2.7274404	0.6605184	3.0346503	1.4721974
1.3987422	2.4546964	0.59446657	2.7311852	1.3249776
1.258868	2.2092268	0.53501993	5.1161337	1.1924798
1.1329812	1.9883041	0.48151794	4.6045203	1.0732318
1.0196831	3.7789474	0.43336615	4.1440682	1.9883032
0.91771483	3.4010527	0.39002955	3.7296615	1.7894727
0.82594335	3.0609474	0.3510266	3.3566954	1.6105255
0.743349	2.7548528	0.31592393	3.021026	1.4494728
0.6690141	2.4793675	0.28433153	2.7189233	1.3045256
1.4042253	2.2314308	0.2558984	2.447031	2.3852065
1.2638028	4.2165756	0.6606171	4.6046557	2.1466856
1.1374224	3.794918	0.5945554	4.1441903	1.9320171
1.0236802	3.4154263	0.53509986	3.7297714	1.7388153
0.9213122	6.3477674	0.48158988	3.3567944	1.5649338
1.858362	5.7129908	0.4334309	3.0211148	2.841196
3.5450516	5.1416917	0.3900878	2.7190034	2.5570762
3.1905465	4.6275225	0.35107905	5.0942063	2.3013687
2.871492	8.529541	0.31597114	4.5847855	2.0712318
2.5843427	7.676587	0.28437403	4.126307	1.8641084
2.3259084	14.017857	0.25593662	7.6273527	3.3713484
2.0933175	12.616071	0.6606859	6.8646173	3.0342133
3.9679716	11.354464	1.3892345	6.1781554	2.730792
3.5711744	10.219017	1.2503111	11.32068	2.4577127
3.214057	9.197115	2.45056	10.188612	2.2119415
2.8926513	8.277404	2.2055042	9.169751	3.9919617
2.6033862	7.4496636	4.1699076	8.252776	3.5927653
4.886095	6.704697	3.7529168	7.4274983	3.2334888
4.3974857	6.0342274	3.3776252	13.569497	2.9101398
3.9577372	5.4308047	3.0398626	12.212547	2.6191256
3.5619636	4.8877244	2.7358763	10.991293	4.7212934
3.2057672	4.398952	2.4622886	9.892163	4.249164
5.970381	3.9590569	2.2160597	8.902946	3.8242474
5.3733425	3.5631511	1.9944537	8.012651	3.4418225
9.872017	3.206836	1.7950083	7.211386	3.0976403
8.884815	5.972305	1.6155075	6.4902477	5.580258
16.192667	5.3750744	3.1079135	5.841223	5.022232
14.5734005	4.837567	2.7971222	5.2571006	4.5200086
26.432121	4.3538103	2.51741	4.7313905	4.0680075
23.78891	8.036859	2.265669	4.258251	3.6612067
43.02004	7.233173	4.2782044	3.832426	6.593128
38.718033	6.5098557	3.850384	3.4491835	5.933815
34.84623	5.85887	3.4653456	3.1042652	5.340434
31.361607	5.272983	3.1188111	2.7938387	4.8063903
28.225447	4.7456846	2.80693	2.5144548	4.3257513
25.402903	4.2711163	2.526237	2.2630093	7.7882915
22.862612	3.8440046	2.2736132	2.0367084	7.009462
20.576351	3.4596043	4.292504	1.8330375	6.3085155
37.237434	6.427288	3.8632534	1.6497338	5.677664
33.51369	11.769118	3.476928	1.4847604	5.1098976
30.162321	10.592207	3.1292353	1.3362844	9.199088
27.14609	19.265972	2.8163118	2.6053119	8.279179
24.43148	17.339375	5.2693615	2.3447807	7.4512606
21.988333	15.605437	4.7424254	2.1103027	6.7061343
19.7895	14.044893	4.2681828	3.998545	6.035521
17.810549	25.480808	7.882729	7.397381	10.864773
16.029493	22.932728	14.388912	6.657643	9.778294
14.426544	20.639456	12.950021	5.9918785	8.800465
12.98389	18.57551	11.655019	5.3926907	7.920418
11.685501	16.717958	10.489517	4.8534217	7.1283755
10.516951	15.046163	19.081131	4.3680797	12.831624
9.465256	13.541546	17.173018	3.9312718	11.548461
17.237461	12.187391	15.455716	3.5381446	10.393615
15.513715	10.968652	13.910145	6.5686603	9.354254
13.962343	9.871786	12.519131	5.911794	8.418828
12.566109	8.884607	11.267218	5.320615	15.154249
22.818996	7.9961467	10.140496	4.788553	13.6388235
20.537096	7.1965322	18.452892	8.819396	12.274941
18.483387	13.153758	16.607603	7.9374566	11.047447
16.635048	11.838383	14.946843	7.143711	9.942701
14.971543	10.654545	13.452159	6.42934	17.897099
13.474389	9.58909	12.106943	11.772812	16.10739
12.12695	8.630181	10.896249	10.5955305	14.496649
22.028511	15.734326	9.806623	9.535977	13.046985
19.82566	14.160893	8.825961	17.36476	11.742286
17.843094	12.744804	7.943365	15.6282835	21.136267
16.058784	11.470324	14.498056	14.065455	19.02264
14.452906	20.846582	13.048251	12.65891	17.120375
13.007615	18.761925	11.743426	11.393019	15.408339
11.706854	16.885733	21.338167	10.253716	13.867504
10.536168	15.19716	19.20435	9.228345	24.961609
9.482552	13.6774435	17.283915	8.3055105	22.465446
8.534296	12.309699	15.555523	7.4749594	20.218903
7.6808662	22.357458	13.99997	6.7274632	18.19701
6.91278	20.121712	12.599974	6.054717	16.37731
12.643003	18.10954	11.339976	11.098491	29.479221
11.378703	16.298588	10.205978	9.988642	26.5313
10.240833	14.668729	9.185381	8.989778	23.878168
9.21675	13.201856	8.266843	8.090799	21.49035
16.79015	11.88167	7.4401584	7.281719	19.341316
